,Tissue,MDS1,MDS2
957,shoot,-0.9889341590510504,-4.98266168322969
958,shoot,0.2405122108526706,-9.452700798684376
959,shoot,4.212412238480437,-11.721022752891516
960,shoot,1.8851030472879167,-8.039453587796844
961,shoot,4.846660063536071,-8.383672848283881
962,shoot,1.4236939429226394,-5.492636406074123
963,shoot,2.278157032916747,-6.503197971897656
964,shoot,2.126796283834855,-6.107303235208694
965,shoot,3.338239997895919,-6.445557060110456
966,shoot,1.5032927074889841,-5.788908099081974
967,shoot,0.9747655987200634,-7.3985583586973895
968,shoot,3.1740804640719076,-6.162460147721077
969,shoot,1.0717667022022965,-6.599005252291215
970,shoot,2.8665211818074523,-4.7329466368876485
971,shoot,2.5144956219970065,-3.155980398564442
972,shoot,3.400869477197157,-3.5255648673972413
973,shoot,2.973761669732747,-4.666617464462105
974,shoot,-0.9140976646001829,-7.054483360324816
975,shoot,2.408362799605757,-7.338424302836819
976,shoot,-0.46830864015429163,-6.367330470548368
977,shoot,0.002893368682315101,-7.095792031332566
978,shoot,0.7672841996808436,-5.685704692153409
979,shoot,1.8964788530569678,-4.412895332690103
980,shoot,-0.035353588435487936,-4.811642635514009
981,shoot,3.0472631998076176,-5.211960530061299
982,shoot,1.4041455267404788,-10.652126021387392
983,shoot,0.7676422837785087,-8.69402352017959
984,shoot,0.37287617695819564,-8.431596159809182
985,shoot,2.943167702657625,-6.555786539548982
986,shoot,2.1574290130342715,-6.437383204740105
987,shoot,3.2204294194022016,-3.1456475060423466
988,shoot,2.0620020013139695,-5.63317694117888
989,shoot,1.249452620601685,-4.8183898244609935
990,shoot,0.6260577699806166,-8.336454053080622
991,shoot,1.1425650065668924,-7.688521745109199
992,shoot,2.1803278855946564,-7.146475917496928
993,shoot,1.8433152414298657,-5.326737275194081
994,shoot,0.9934803907454609,-4.278544703530726
995,shoot,1.8619880804816513,-3.9536806670447215
996,shoot,3.0662304917043657,-3.6700631984350425
997,shoot,2.871963713078654,-3.730618954389614
998,shoot,2.9809233412990386,-4.9671136180935695
999,shoot,2.768519123809264,-7.825591394374768
1000,shoot,-0.6912353073679616,-6.401701285125214
1001,shoot,2.3556171380444004,-6.750470993982644
1002,shoot,3.2849875894581086,-4.79113886906405
1003,shoot,2.4321393046051196,-4.53750911992987
1004,shoot,2.1521873327624346,-4.3539453877285945
1005,shoot,3.345613057045607,-4.200321328246454
1006,shoot,0.8990467205971291,-8.529869839890559
1007,shoot,2.4939702483338317,-7.151958728287668
1008,shoot,3.4985493728512793,-5.052884961318414
1009,shoot,3.9455102933027355,-5.387023621154527
1010,shoot,2.1788436599014185,-8.22547835627783
1011,shoot,-0.06309286240513239,-7.404451544415041
1012,shoot,2.6773929261935896,-5.353392364273539
1013,shoot,1.7660259846649657,-4.521637387951418
1014,shoot,2.164833118680536,-4.294084079330896
1015,shoot,-2.209343675535983,-5.322858910675997
1016,shoot,1.2925569590387278,-3.91769387670331
1017,shoot,0.12523653732458592,-3.8235366307368266
1018,shoot,-1.2467631869549083,-12.561656321318491
1019,shoot,-1.7681571224775405,-11.520464594066304
1020,shoot,-1.5572374934514546,-6.10060430589705
1021,shoot,-0.6438395847365402,-7.1830088773037275
1022,shoot,-1.62936242733607,-8.338839516674875
1023,shoot,0.4421995461850336,-7.163344633492119
1024,shoot,-0.916551977129084,-4.865487901477099
1025,shoot,-0.7304958111822115,-5.286837206121841
1026,shoot,-0.5791381945221559,-6.7785873266103005
1027,shoot,-2.7642527490846707,-4.590295732182862
1028,shoot,-0.6964946928167272,-5.518372650524752
1029,shoot,-0.5529830636271941,-4.588637799900495
1030,shoot,-3.957147655996414,-8.289184234291813
1031,shoot,-3.612847286356079,-6.7626345361582505
1032,shoot,1.1830076719129787,-6.652990214616624
1033,shoot,-1.857156514502599,-4.502933373348035
1034,shoot,-1.8697631741159368,-7.632381562938001
1035,shoot,-3.0066499729034546,-8.241428989583337
1036,shoot,-2.7391301665311474,-4.888234682419921
1037,shoot,-1.673450218681332,-4.426861486436214
1038,shoot,1.2766226511177579,-5.071122862589774
1039,shoot,1.6500697722277164,-6.75851241048897
1040,shoot,0.4432423737947801,-4.513397795502114
1041,shoot,-1.4010225699742302,-5.078461157413171
1042,shoot,0.9349218065985097,-10.123783591862404
1043,shoot,0.9697207701296116,-6.948072939170566
1044,shoot,0.42045859217347115,-5.2865876963561815
1045,shoot,-0.04335381932601601,-5.413246217856793
1046,shoot,-1.3758969702755262,-6.847856374228563
1047,shoot,-1.2363267077708622,-5.816360358382246
1048,shoot,0.6329433706346271,-4.5726791174216075
1049,shoot,0.5945518252442489,-4.236652277353985
1050,shoot,2.9635289953943347,-5.852968636134146
1051,shoot,3.2576223943887266,-5.0451464356461555
1052,shoot,2.817356074355247,-4.7305178896248075
1053,shoot,2.441732750948182,-4.224246895449489
1054,shoot,-8.770648781107068,-17.89679176029719
1055,shoot,-5.972793305205985,-18.628854395417022
1056,shoot,-9.875922148841742,-16.1937283994603
1057,shoot,-5.52430782239671,-18.272145283917183
1058,shoot,-8.962303206995838,-17.273160897794217
1059,shoot,-8.080078104678309,-17.881250892771888
1060,shoot,-12.709434316931269,-13.822374491546254
1061,shoot,-5.4376722744529316,-16.55251299368491
1062,shoot,-11.433030415945202,-15.497731581663269
1063,shoot,-6.532825137283433,-17.789158096364936
1064,shoot,-11.674444103874768,-15.263277117988016
1065,shoot,-6.856069009361899,-18.210654505069428
1066,shoot,-1.9252574232145478,-8.794770726383394
1067,shoot,-5.344941662161243,-5.308321696079678
1068,shoot,-3.8661951352935326,-7.838747011563456
1069,shoot,-2.9804815357731163,-5.303682627266632
1070,shoot,-3.3480651098109018,-4.600064751129725
1071,shoot,-2.878023772893962,-4.119731053629294
1072,shoot,-2.444958812549184,-5.06790367669502
1073,shoot,-3.048982414910793,-4.128773574227243
1074,shoot,-0.586130654377496,-5.66011791086952
1075,shoot,1.6522085226085959,-7.276089473255613
1076,shoot,-0.8763604116010068,-5.917818252864284
1077,shoot,-0.5327320950538855,-6.907885118547022
1078,shoot,-0.9933259278564845,-4.183923601006956
1079,shoot,0.21064207270073712,-4.441923627180254
1080,shoot,0.08785566853972893,-3.141731330556569
1081,shoot,1.2805105305555602,-4.293182460537084
1082,shoot,-2.1339767033652683,-5.993353771251377
1083,shoot,-0.26413626573358806,-5.755013603222537
1084,shoot,-1.123938524162339,-7.091707956122296
1085,shoot,-1.8277162605175734,-5.407632910338241
1086,shoot,-0.5415256808189973,-5.497348183487259
1087,shoot,-2.811380420286417,-6.019406557729371
1088,shoot,0.18501404050518797,-4.622768701479441
1089,shoot,-0.28674709635807527,-5.181848362363448
1090,shoot,3.732905699007096,-8.496979795607906
1091,shoot,1.42528099483251,-8.064148868328394
1092,shoot,2.3177650755635817,-4.5429239331449836
1093,shoot,3.571115763753844,-3.8041651534602563
1094,shoot,2.722047602047301,-8.159105323862207
1095,shoot,2.0710213173147705,-5.450365487672656
1096,shoot,4.3082183652890045,-3.3672428410187787
1097,shoot,3.98639262212795,-4.733008102310537
1098,shoot,3.1736645156520695,-6.015989448216676
1099,shoot,2.20092975206803,-6.137141048454208
1100,shoot,3.2700807173513993,-3.2904076961840376
1101,shoot,2.323760167872444,-4.269235931094212
1102,shoot,0.9923419025017426,-7.185271710145707
1103,shoot,4.987203252500178,-3.4180138222204843
1104,shoot,6.087067108889448,-1.6217830352463618
1105,shoot,4.196188530600727,-4.447348794980289
1106,shoot,2.771651939486934,-5.696449295285447
1107,shoot,5.604959107010128,-3.8878400962712716
1108,shoot,6.0369601433327205,-2.912222352182387
1109,shoot,3.6658681052726085,-4.575538660530729
1110,shoot,5.695295780328305,-5.979647218301024
1111,shoot,3.9481904018130662,-4.87908415464289
1112,shoot,4.656117854257322,-4.3191691976780495
1113,shoot,4.667984130448285,-3.4245053723786003
1114,shoot,1.6635585016908487,-8.201489043281667
1115,shoot,1.417861507571735,-14.387425201317514
1116,shoot,1.5355386536740352,-7.619375897212363
1117,shoot,1.80511951558656,-8.281439617806532
1118,shoot,-7.093500063788197,-10.516422881395792
1119,shoot,-0.9515930469384019,-14.639670741962215
1120,shoot,1.1106138740243834,-10.918870033512537
1121,shoot,1.425479788247102,-11.62438348428917
1122,shoot,0.3621552224691931,-10.785547597959644
1123,shoot,2.362443612857546,-13.014319639252873
1124,shoot,-0.31731793769172667,-12.234287382981043
1125,shoot,2.07950391129927,-8.272720431958492
1126,flower,-8.167428381665047,3.2945958938561555
1127,flower,2.901974685899316,8.668258851789549
1128,flower,3.308575448369469,8.768100190634064
1129,flower,-6.333925927727288,1.8069888063629862
1130,leaves,1.327238889491522,1.4765361361391998
1131,leaves,1.650249938526088,0.22745855383225838
1132,leaves,1.458618177875474,0.2728519891669573
1133,leaves,2.178165845771192,2.726464099242083
1134,leaves,3.4167485638864177,-0.3399022541143853
1135,leaves,2.1248793881817014,-3.859888656868634
1136,leaves,2.1987383845778496,-0.5128265213417457
1137,leaves,-4.668316683969953,-15.810607192748394
1138,leaves,1.5614433884714618,0.3738481447099446
1139,leaves,1.962621846905542,-1.9046122300949042
1140,leaves,1.241203347096729,-1.0555148616543257
1141,leaves,2.624866415916725,-0.32619617236988896
1142,leaves,1.7048782003144278,-0.6109623178540262
1143,leaves,4.115804848185973,-0.43486311198612065
1144,leaves,1.6277389771768365,-0.25090611001092417
1145,leaves,0.9346297971232156,-2.5069827693454716
1146,leaves,0.5587223134442796,-2.7222984317368963
1147,leaves,-0.5846386356027109,-2.2180363662486906
1148,leaves,0.5677381421305513,0.0325042817744982
1149,leaves,0.7907984480841463,-0.13719246633560236
1150,leaves,0.9137692964291515,-0.19147181461569499
1151,leaves,4.578279015882204,-0.4629099723454836
1152,leaves,2.6724179270820407,-0.8424432798020255
1153,leaves,3.3904305232464287,-1.6108056969785471
1154,leaves,3.9474593064435584,-2.814197010167567
1155,leaves,1.9382265197177106,-1.335704486182887
1156,leaves,0.9624261720729692,-3.2284762578751685
1157,leaves,1.7944530002218462,-2.2519199930171157
1158,leaves,-2.3500855974366823,-0.334359299377521
1159,leaves,-1.4978361853906141,-0.43168781521582195
1160,leaves,-1.6863333964733402,-1.0587480933461773
1161,leaves,-0.7189992219791397,0.7536619391358674
1162,leaves,-0.6240423630922438,0.2721792405013687
1163,leaves,0.42324033297766017,1.0085014319176797
1164,leaves,1.310875268184961,1.2234393340483503
1165,leaves,1.354696484957173,1.2302057728592122
1166,leaves,1.022485771408255,0.9767829390904701
1167,leaves,0.6183221479628116,1.0283819226171933
1168,leaves,0.6344120173642278,0.4850042975343434
1169,leaves,0.5811489637407903,1.194744604669863
1170,leaves,0.6243409762323201,0.7656111701372812
1171,leaves,0.18359113857582407,1.1421585114258686
1172,leaves,-1.2344511933423232,-2.2186608914638035
1173,leaves,-0.9198140772541757,-2.22919000113682
1174,leaves,-2.037590534786841,-1.7303494923892389
1175,leaves,-2.3555105096732416,-1.527408889157096
1176,leaves,0.732762926675653,-1.9611952700013724
1177,leaves,0.15205790119967624,-1.787243685311049
1178,leaves,-1.6176070720066076,0.008912524397386169
1179,leaves,-1.5766047686876745,0.36853969107648504
1180,leaves,4.089001652320256,0.3912781423350278
1181,leaves,-1.9756887446958569,1.3016358950362983
1182,leaves,-0.8198207124066743,0.7568138006307501
1183,leaves,-0.24591948201482453,-0.7415258451110014
1184,leaves,-0.1962411857352672,-2.1954932232636395
1185,leaves,0.055149800057928224,-2.0045017613597813
1186,leaves,-1.6188454786722617,-1.473391374079733
1187,leaves,-1.5283512996150141,-2.194833831389659
1188,leaves,1.3757422187984034,-1.3410097719251428
1189,leaves,-1.0791826161118456,0.5917100234553719
1190,leaves,-1.7338917838887724,-0.7797963483421679
1191,leaves,-2.023119543328724,-1.8614673603053948
1192,flower,-7.3135431686130605,-2.3308935333282426
1193,flower,-10.946758252804724,-2.311672381905652
1194,flower,-9.507310102109173,-3.013115907729903
1195,flower,-7.207512800344273,-1.0357309460391144
1196,flower,-9.142619463175159,-2.3910726858232305
1197,flower,-9.820779713408117,-4.628240227647885
1198,flower,-7.731155399078211,1.5574354333411804
1199,flower,-7.473838664873448,0.5877832223604716
1200,flower,4.044293417440095,8.702701581251855
1201,flower,-7.296839975055321,1.2782710669183988
1202,flower,-7.961473482754411,-1.3254372461681847
1203,flower,-6.199376145370664,1.2833543656214865
1204,flower,3.666720246508477,7.637592495428978
1205,flower,10.72577780410634,2.2688849007866545
1206,flower,-7.824749171391261,-3.2497990715685123
1207,flower,-8.750045772894202,-4.317686143569792
1208,flower,10.18565642884859,2.6092070856181997
1209,root,-7.13082404049472,6.07578808222206
1210,root,3.8964101508791167,9.087780110991362
1211,root,4.443609730339796,8.677701143002404
1212,root,-6.185801715183732,5.560384715126425
1213,leaves,0.6998842431420516,1.3026183544421006
1214,leaves,1.3813869216373116,2.490665845035298
1215,leaves,0.5663945281438401,2.8802515904318686
1216,leaves,-1.6979241478318277,-1.062723105536998
1217,leaves,-2.8887259047419316,-1.6004876347871844
1218,leaves,2.299834859606871,-1.832338115153634
1219,leaves,1.9291241927794598,-0.3032871691517622
1220,leaves,1.3721477920991267,-1.288643579268719
1221,leaves,1.0569766329460284,-0.7870155540652493
1222,root,-9.433059457178944,3.376670392984386
1223,root,-9.550734964546203,3.145795914913946
1224,root,-9.433870485841204,3.4653502053800302
1225,root,-8.814654482795397,4.577678134259588
1226,root,-9.439078125281972,3.2424011630214387
1227,root,-8.99972192634704,3.533425144500223
1228,root,-9.435890207356174,3.3484181750824815
1229,root,-9.036284626089916,3.35598429571365
1230,root,-9.045727787194766,4.174643807461647
1231,root,-9.17828315827703,3.8212471848124876
1232,root,-9.250043954254057,4.139652667959898
1233,inflorescence,-1.499130021433775,6.289195624196683
1234,inflorescence,-5.965743149630964,3.305597041853732
1235,inflorescence,-6.603118867075245,3.076251940500891
1236,inflorescence,-5.926824942705022,3.566225761948181
1237,inflorescence,-6.292809271093965,3.8400974107986268
1238,inflorescence,3.7961442935373517,8.335675487677342
1239,inflorescence,-7.149489208410005,3.6368056626003473
1240,inflorescence,4.436702386039201,8.028749161506875
1241,inflorescence,5.136931212870046,8.382567566293966
1242,hypocotyl,-3.1114509528356864,2.178037886214375
1243,hypocotyl,-3.084100544754668,2.017173358957956
1244,hypocotyl,-3.336940523661992,1.236119183215807
1245,hypocotyl,-2.9646200334428388,1.65895184992633
1246,hypocotyl,-2.9181059365853517,0.9664533308177894
1247,hypocotyl,-3.116814191526374,1.2776288676834455
1248,hypocotyl,-2.5571846133469234,1.9780913518475711
1249,hypocotyl,-3.259551931229366,1.7465942207551097
1250,hypocotyl,-2.654676271021559,2.109211992851312
1251,hypocotyl,-3.042612850417846,1.026663743746257
1252,hypocotyl,-1.9269116030554525,2.430531341246575
1253,hypocotyl,-2.5611277802112076,1.7499329560186416
1254,hypocotyl,-1.397327252983209,2.36802873819724
1255,hypocotyl,-1.756250474762306,2.19640199500398
1256,cotyledon,-2.0909931668294353,-1.1230502063169834
1257,cotyledon,-2.727670197528721,-0.39817515263434283
1258,cotyledon,-2.789468828460572,-1.2514118936061451
1259,cotyledon,-2.5836026186426513,-1.1127946323434512
1260,cotyledon,-2.678706077868781,-0.050419374278194165
1261,cotyledon,-2.4763051315450015,-0.9372481847260283
1262,cotyledon,-2.08852278054497,0.4929951841870027
1263,cotyledon,-2.324599653343417,0.21348607718981466
1264,cotyledon,-1.5680690482598794,-0.38147029209195404
1265,cotyledon,-1.7674507287330998,-0.49607973529002264
1266,cotyledon,-1.5470902129587807,-0.5639805918041522
1267,cotyledon,-1.2696610474920318,0.09288116252945644
1268,cotyledon,-0.49842499440447935,0.22616565849649886
1269,cotyledon,-0.3595838987561535,0.9091381892742064
1270,hypocotyl,-3.486598548559034,1.3268610063790616
1271,hypocotyl,-3.7571199278347507,0.705270481836491
1272,hypocotyl,-3.3149424259560347,0.4813862097618954
1273,hypocotyl,-3.6548223012940233,0.709112050962687
1274,hypocotyl,-3.8438778194615018,0.4649133813326772
1275,hypocotyl,-3.924866029196472,1.0398124674373102
1276,hypocotyl,-3.7784733281064957,1.1192792113698966
1277,hypocotyl,-3.692348034355525,1.2899666526183338
1278,hypocotyl,-3.6357283220949412,1.5841595592761253
1279,hypocotyl,-4.169202740948233,0.9716977371573936
1280,hypocotyl,-3.43575458984944,1.897454029008275
1281,hypocotyl,-4.120431811803079,1.0873521506879291
1282,cotyledon,-3.266574931500408,-0.5642705002499191
1283,cotyledon,-2.8465563770666837,-0.6944858405626758
1284,cotyledon,-2.402249415646695,-0.42249918273306764
1285,cotyledon,-2.507790386844224,-0.5515612546618015
1286,cotyledon,-2.7520732879914314,-0.5773099229046523
1287,cotyledon,-2.409629432900365,-0.3433828319284229
1288,cotyledon,-2.0987392330101704,-0.33113997337098156
1289,cotyledon,-2.164149913195237,0.42499701711757065
1290,cotyledon,-1.7733641093126018,-0.1325036966318009
1291,cotyledon,-1.7403856008498397,0.12335073496854274
1292,cotyledon,-0.6364068947203089,0.7428136963828279
1293,cotyledon,-0.3165703009584043,0.6438811382433716
1294,cotyledon,-1.2526635924464826,0.49470254220094395
1295,cotyledon,-2.095514372523714,0.11919537017672807
1296,hypocotyl,-3.0441929202877405,2.3923178158555674
1297,hypocotyl,-3.7342215898465527,0.47602992705131597
1298,cotyledon,-0.8699123927131452,0.9250430602218882
1299,cotyledon,-0.10256969183491745,0.6424846794000008
1300,hypocotyl,-0.9730528873534948,3.13037664622372
1301,hypocotyl,-1.9049288835500164,1.9471014039652101
1302,cotyledon,-1.78665932234067,0.06386329998360321
1303,cotyledon,-2.00290314499446,-0.16451265643400087
1304,cotyledon,-1.6513002010856548,0.08378446584560638
1305,hypocotyl,-2.7422205450991606,2.6108242079656714
1306,hypocotyl,-3.896931370510096,1.7925457703042535
1307,hypocotyl,-3.4792846067571683,2.6727705733458653
1308,cotyledon,-1.0499672011514332,0.6858606315200274
1309,cotyledon,-0.8052534607370512,0.3192629462380379
1310,cotyledon,-0.5649244131388191,0.8617331327584736
1311,hypocotyl,-2.519369491819969,2.417079699401727
1312,hypocotyl,-1.6918929492220156,3.2129544442893523
1313,hypocotyl,-2.444211835998257,2.8025254225769825
1314,shoot,0.8689724698819522,2.258979510343781
1315,shoot,0.8652066213490844,2.1419552464537057
1316,shoot,0.7363539202585568,2.3117383740272124
1317,shoot,1.21064891029081,2.951392133586548
1318,shoot,1.1550372314593238,2.5805164441431905
1319,shoot,0.9539194943367192,1.8488022756120244
1320,shoot,0.9677078450992562,2.3347280067448737
1321,shoot,0.7828205696353612,2.087583914968713
1322,shoot,0.9028700738976815,2.0978402909656126
1323,inflorescence,-6.403158037908529,0.7858175873312232
1324,root,-1.548797517100683,7.264684606337012
1325,root,-2.624365175533246,7.903674622491507
1326,root,-2.365421550886821,8.36882105618271
1327,shoot,0.5729147584082562,3.768066188994809
1328,shoot,-0.04984046217704583,3.5166209337156573
1329,shoot,-0.26576224709727503,3.8227408321307994
1330,inflorescence,-6.100558836014145,2.5828714997246798
1331,inflorescence,3.419234608675058,9.157160971035609
1332,inflorescence,3.078242451126839,8.826030790577368
1333,root,-1.6534389874108502,8.741489632177165
1334,root,-1.452286086441476,8.759630342296276
1335,root,-1.5654510028139943,8.712756062890096
1336,shoot,1.36490585225903,3.5276984478392763
1337,shoot,1.506916586136775,3.464137147747543
1338,shoot,1.1075054443850259,3.439099771427076
1339,inflorescence,-7.088945757205559,2.106484646229356
1340,inflorescence,-7.104020444056791,2.5349517521772738
1341,inflorescence,3.588587622558013,8.705057013482248
1342,root,-1.5500738329926638,7.264714957971051
1343,root,-2.588564547805957,7.9452248373195795
1344,root,-2.3902189464247487,8.39763114764851
1345,shoot,0.5734424148070721,3.768220278673662
1346,shoot,-0.04324891153872001,3.512706157753948
1347,shoot,-0.2808059557969256,3.7991698657788175
1348,inflorescence,2.6670200712134267,7.851234974858292
1349,inflorescence,3.4198713002167955,9.16045418348075
1350,inflorescence,-7.446538367299351,2.4446698418041097
1351,root,-2.4593799551553204,9.88667129131893
1352,root,-2.3479640169837324,9.752982380678565
1353,root,-3.3971777709268425,7.322049616871734
1354,shoot,0.7996875660021582,4.00793800480202
1355,shoot,1.1756263741295725,3.6206943822483493
1356,shoot,0.2207949336787563,4.527336411967995
1357,inflorescence,-7.126449946634301,3.6990977148250255
1358,inflorescence,2.6420168539179096,8.869011052582747
1359,inflorescence,-6.930017397692333,3.126890346244311
1360,leaves,2.475037120882618,1.7499792624211779
1361,leaves,3.027517690233147,0.5216480060875903
1362,leaves,2.7012781834701105,0.7726484155536446
1363,leaves,3.5644233274586306,2.087105645578874
1364,leaves,3.2828909933719173,2.7733453970722604
1365,leaves,2.7267417458710845,2.971383180744144
1366,leaves,2.831565545327712,2.620010608225326
1367,leaves,3.709400301828891,1.7283941887132346
1368,leaves,2.8053318022090377,3.2947406369011683
1369,leaves,4.531584434682856,4.526017271698102
1370,leaves,4.139257423893782,4.090100491147006
1371,leaves,4.694529417919264,3.4478036057785557
1372,leaves,5.240509887878657,1.6717999337447773
1373,leaves,4.400026550843767,4.086511105180973
1374,leaves,5.432128721096654,3.438839613682091
1375,leaves,3.394072665690575,3.7223734707030696
1376,leaves,3.1499950361627427,3.361846371923178
1377,leaves,3.3690393056551122,3.224935634221154
1378,leaves,4.807550638495426,3.5885729566874276
1379,leaves,4.796196395250586,2.882269837301664
1380,leaves,5.391402467340685,2.2269106036844
1381,leaves,5.560403685941931,4.636312458946118
1382,leaves,4.750619977475784,4.470231978047556
1383,leaves,5.495356966668007,4.575628673361883
1384,leaves,4.548685227090097,4.780597538749324
1385,leaves,4.592805454098302,3.3514120970579317
1386,leaves,5.868614863817244,3.022898776615352
1387,leaves,7.015124413302677,2.797495387641408
1388,leaves,4.394656817936653,4.022644516082882
1389,leaves,4.48490102627051,4.869358398239846
1390,leaves,4.382670905472776,4.455040366331868
1391,leaves,5.44035035129001,4.403260762870166
1392,leaves,5.460817483446907,0.5826495409767998
1393,leaves,4.710023750855441,3.0387285773965393
1394,leaves,3.768132967848431,3.149464614571108
1395,leaves,4.6860054145182275,2.9624013139668626
1396,leaves,-6.588189170025282,-2.816155033103069
1397,leaves,7.95029205868318,-2.4649451364963606
1398,leaves,-6.582218444747536,-2.9557022545690876
1399,inflorescence,-5.692706516134725,-0.35662844102078145
1400,inflorescence,-6.120603327055949,0.8696607778248084
1401,inflorescence,-5.240567777394185,-0.1533912943230535
1402,inflorescence,7.882542379079804,6.903146883198723
1403,inflorescence,-9.264545796172426,-1.3102945664396866
1404,inflorescence,-9.681327696543407,-0.4529925976439977
1405,root,-10.395027643965982,-4.16143449153675
1406,root,-11.071308494245589,-4.588018024173818
1407,root,-12.776245690530486,-10.15694784535369
1408,root,-10.081362360797703,-3.671818018638
1409,root,-12.874279964289892,-7.051042680065101
1410,root,1.8746275994572863,-14.538553698685151
1411,root,-10.468618790744049,-3.9382639736670844
1412,root,-10.826850193993517,-4.040385767023381
1413,root,-10.510103519183481,-3.9998994614805055
1414,root,-10.504086407058482,-4.009783345707393
1415,root,-11.213892322489336,-4.189749289141416
1416,root,-11.175393669524858,-4.251576375561084
1417,root,10.960251904215228,-0.9032659223698984
1418,root,-10.869014583461581,-4.023650788360559
1419,root,-10.083797108260688,-3.6752217412516655
1420,root,-11.181188881028849,-4.136337353223766
1421,root,1.199161323126665,-10.436492286818975
1422,root,-12.044898015326336,-6.03540682690776
1423,root,-10.468108580231048,-3.9398796979195034
1424,root,-11.235707210363827,-4.1554124324222474
1425,root,-9.993491980088235,-3.854409157973182
1426,root,-11.164476446249937,-4.149246320379673
1427,root,-10.10343575485689,-3.689280495467121
1428,root,1.934018745082828,-14.245654238626111
1429,root,-10.925254301402875,-4.06836624983727
1430,root,1.456253682970596,-11.116489973672852
1431,root,-1.2171422651164765,-13.708787859531652
1432,root,-11.850783817299876,-5.118447093592665
1433,root,-10.075893424370584,-3.681009876481787
1434,root,-12.914050233521374,-7.046996481884626
1435,root,-12.396760475982893,-5.743512324978825
1436,root,-11.210820823114942,-4.187758187410802
1437,root,-10.417298368218166,-3.9761109830557047
1438,root,1.2173555247335703,-11.185548221155472
1439,root,-11.142308359009998,-4.488170274335998
1440,root,-12.353727990046801,-5.8449976540246915
1441,root,1.9353625499012717,-16.903291553237647
1442,root,0.2963959283380989,-14.361235020590783
1443,root,-1.287568059826592,-10.942627049604985
1444,root,-4.103550883274519,5.192333487959761
1445,root,-4.1137452128250915,5.411179754048381
1446,shoot,-0.5631777686920636,-3.536777535573836
1447,shoot,-0.8223354522677307,-3.176195302759542
1448,root,-5.028782001245139,4.68451462294547
1449,root,-5.469581063423345,4.658992605771619
1450,shoot,-0.040839603675433434,-3.9085767232567554
1451,shoot,-0.4889930691183971,-3.7971590912839788
1452,root,-4.558799703439307,5.360283930332511
1453,root,-4.472516378680846,5.291268603203344
1454,shoot,-1.1482922061722722,-1.026462595368331
1455,shoot,-1.0506838147411115,-0.3438928917400516
1456,root,-4.3221941122998695,5.4636357619004405
1457,root,-4.765564779917825,5.079623123270684
1458,shoot,-1.3716041074403518,-2.142656928276788
1459,shoot,-1.2005513329063449,-2.7193672902253097
1460,root,-6.048890064847323,5.535419156800227
1461,root,-5.947257967089849,4.397165961394953
1462,shoot,-0.15817165916794493,-1.3235930266162974
1463,shoot,0.0693932088808853,-0.997940556316591
1464,root,-4.459988407681379,5.515588592957915
1465,root,-4.870518149597177,5.5739746225729805
1466,shoot,1.346955445079309,-1.477174465478356
1467,shoot,1.2672815282178393,-1.1349523056020325
1468,leaves,3.385807145316837,-1.239117667763296
1469,leaves,5.212505090009338,-0.28577634265839863
1470,leaves,4.62113876845724,0.15521500199242752
1471,leaves,3.503776011683658,-1.0215968779933131
1472,leaves,3.0365182684154206,-0.7942156758898313
1473,leaves,4.234917723178901,-1.195443200301887
1474,root,-5.364855174248587,7.494011107322915
1475,root,-5.747944774624057,7.440866894518519
1476,root,-4.824921940211331,8.147796501050973
1477,root,-5.576113658252112,7.765390886932387
1478,root,-3.948371033405208,9.053126451520171
1479,root,-5.696442712133104,7.805942768535478
1480,root,-6.204448116703482,7.03395020934646
1481,root,-10.09012174261049,2.5784535649918348
1482,root,-9.4701985545133,3.273061265593072
1483,root,-9.700925240629408,3.6842917553671777
1484,root,-8.95663878540581,2.6413459624147997
1485,root,-9.17763827406706,3.552729631391992
1486,root,-7.979732438901384,4.439880175626241
1487,root,-8.766044265386991,5.2377656916222755
1488,root,-6.222841152017883,5.396422511164285
1489,root,-8.816716429770246,4.51070057762982
1490,leaves,3.943756720898424,4.383680232112577
1491,leaves,4.09895971624706,4.8439250123692
1492,leaves,3.5634776838652567,4.09001913893533
1493,leaves,3.6425118783021575,3.51860082652463
1494,leaves,6.062987848816116,2.670819379801757
1495,leaves,4.62796343526129,4.328092903803468
1496,leaves,4.165137823732529,-1.2243711627576803
1497,leaves,4.8696522281461565,-1.1504164179547338
1498,leaves,4.270267873841829,3.3630587393732965
1499,leaves,4.779025264977433,5.008079710998543
1500,leaves,4.4639476583162105,5.398551754154676
1501,leaves,5.258419093151821,5.635418911390041
1502,leaves,3.854881672928047,5.517346322926215
1503,leaves,3.723342926391131,4.642036049114932
1504,leaves,3.967523694325206,5.001249099711866
1505,leaves,4.689532494089514,4.868351709921142
1506,leaves,3.9681760596481714,4.854195098923619
1507,leaves,4.586920842187093,3.8386042472929285
1508,leaves,4.096246406998672,4.030144602000173
1509,leaves,5.192187191353852,4.283435815791939
1510,leaves,3.3021075323089195,1.236586456200803
1511,leaves,3.5856863460108435,3.326647841546787
1512,leaves,3.060434500000536,1.4355053840925076
1513,leaves,3.7460141804557394,3.7932530900011927
1514,leaves,4.58906416685392,2.227815823160685
1515,leaves,4.770300311233648,3.622049099572101
1516,leaves,4.392150411935145,3.684698278622672
1517,leaves,2.159672697291496,-1.4373247565808802
