x_axis,y_axis
0.4750163402436178,-68.07037022112529
0.474632478132169,-68.06284049446565
-0.6632947350773551,-71.3472954081436
-0.6677572063684816,-71.35421988959676
-0.6696860465349208,-71.3559638691687
0.49264233364288273,-68.19121597258123
0.4952288000545838,-68.1902091590053
0.4931574042375804,-68.19469870736002
-0.6647656226299756,-71.34627219683955
-0.666180366267806,-71.34800634998975
-0.6664198506144694,-71.35034391416285
0.49698528277076276,-68.26796466344032
0.49895192581287023,-68.2703008336615
0.49995847752445055,-68.27090821006237
-0.68287083837125,-71.3781976364142
-0.68238737957976,-71.37941965505638
-0.6823025072791504,-71.37903170137295
-0.5012125412346888,27.333565847911693
-0.5149185714806862,27.39874011785799
-7.852451622517841,57.53070891186954
-16.568044189829802,-73.88590207530991
-16.884015393749134,-72.50477266733223
-16.39739513159759,-74.45662808097467
-16.577297297682076,-74.02244984245236
-16.608613729755604,-73.8802564412138
-16.77126891689686,-73.20800279757913
-16.59196037500685,-73.85102511975188
-16.588367887801585,-73.89935672281925
-16.59405826080024,-73.87349965710868
-16.56329175207352,-73.91056998925886
-16.56654329009693,-73.89383359862413
-16.569342323773952,-73.86224331769876
-16.56275324871837,-73.92544346726346
-16.607882783819527,-73.87213696397222
-16.874345282140236,-72.55016840982766
-16.438998059604224,-74.39214644140853
-16.580406549314503,-73.93509555065746
-16.58452106362762,-73.90615728475039
-16.692686098166362,-73.6789492689737
-16.643267584656687,-73.75415956761626
-16.618797431711997,-73.87865498123584
-16.634536606283024,-73.86806241803403
-16.631177381538155,-73.86097189096213
-16.615048312420026,-73.87360160703481
-16.667656876941923,-73.84207386644046
-16.60334148817459,-73.85937933974954
-8.49831072340188,-37.07089149370857
-8.347279921770411,-36.93656055210939
-8.003362331428967,-36.46798590875558
-8.499716259309201,-37.08188597686243
-8.542664643511387,-37.11105042366015
-8.615613910915327,-37.093897019565745
-8.275794565256026,-36.81829554030385
-8.420932311710878,-37.0091604622263
-8.467460568340533,-37.0446698374753
-7.797749497468965,-37.65598605696289
-8.239642064069264,-36.80418326708636
8.750425919298308,21.194539265022907
9.819075952936727,22.048105027842645
9.613746249806804,21.956129967691993
8.645629966005291,21.490109817211266
9.663612046511862,21.975469488073383
9.218874436700244,21.883792133811195
8.712273526201532,21.488434781003154
9.71197326513615,22.025973962634584
9.31782423539848,21.91008447748157
8.609425319912509,21.3391827990959
8.578490140410588,21.37831609509254
8.597277092493147,21.35705685106367
8.56785992115847,21.398657733447443
8.464385502168067,21.504839206159943
8.430913236846015,21.504942797199575
8.421631597916651,21.48659176017003
8.301902630391405,21.50392775022151
8.351647254958987,21.51181259717946
-5.973297214212467,39.11593609877571
-5.874354836708087,39.231092838619396
-5.907714038294472,39.37549055199643
-1.3015532245863937,39.452856615197476
-1.3196394642656402,39.45195295331451
-1.2953398204620967,39.43849987315785
-5.910631280463157,39.36832349194618
-5.904867329652434,39.368816724093364
-5.904273875277893,39.34166796184508
-1.2843926350883534,39.43475438087081
-1.2865533575172325,39.41403966372848
-1.2737427955663174,39.45738860251314
-28.606913960631914,-8.093783473378666
-28.586129202067806,-8.085069490054595
-28.70201391959449,-8.166923341412435
-28.666043065156273,-8.125293633009663
-28.70901749428004,-8.156276822842175
-28.613317657845048,-8.142707593826817
-28.60100912782233,-8.121915864937943
-28.537465249307274,-8.079269695261745
-27.987685983405356,-8.092173802264831
-28.299348777307287,-8.034325434222747
-27.912574130239665,-8.056820988652449
-28.205117803472568,-8.035849256867222
-28.497326947436058,-8.03134295616941
-28.466858389375346,-7.857340203207146
-28.432716174136644,-7.851862383774874
-28.378263736971935,-7.9478850939296875
-27.892125358458692,-8.024891576590118
-27.81419876607937,-8.036950316081152
-27.65263661219388,-7.969724189901926
-27.666709296315844,-7.972155071139525
-27.679593399681885,-7.992876929881553
-27.567803013124692,-7.977441942176111
-27.622900583114713,-7.952310597441826
-27.640965412511658,-7.958634383687941
-27.867510128807787,-7.657444161052505
-27.809853094886222,-7.788128141175062
-27.814034245453982,-7.839509521848298
5.621119244859582,-73.02994144953887
5.616399042193569,-73.02294951865377
13.955826955721738,-68.83258816351669
5.61248379157268,-73.02229212506717
14.013488843694962,-69.03275867596258
5.633631837834568,-73.04217523106429
6.106330835815554,49.188404183440504
6.181421349691699,49.29725723940993
6.301159371941628,49.30866949108133
6.178887037451054,49.23821343335966
6.26539998463332,48.97815015457841
6.198164462134959,49.232611811352996
6.133586569653444,50.46132387888379
6.180433106713025,50.39142543960617
6.242609004868756,48.85648739389374
6.084657394346869,49.87877869949312
6.062627637938126,49.33449452570432
6.013322764450481,49.477925819000625
6.012500214916046,49.50626781845953
6.101233158947226,49.34525201511119
5.8343491651271675,49.40632700866619
6.176167885582809,49.203510562112285
5.796574665594083,49.45678054645988
6.165264910601706,49.285483313073506
6.062708755137954,49.5231639529135
6.122239783534731,49.286450694926444
6.0727243706300875,49.40250667536284
6.076657323277829,49.401341064786315
6.125540593812659,49.95569798325395
6.173985603621422,49.26352656672898
6.165827016165222,49.394906511163626
6.1369633095554175,49.42086397250132
6.227578648160877,49.05341798319958
5.985388757503146,49.48831494531326
6.150967816496252,49.56079642406004
6.246650388616604,50.42028393174061
6.124975348601606,50.12183151597927
6.226243514266955,50.333910029162574
6.1813065549736415,49.91808449254993
6.198921025890212,49.1138352386551
-36.556955776874545,50.44909102677769
-36.50252445725198,50.579030976737215
-36.49895847294131,51.12563605674294
-36.54360739161224,50.390324014042164
-36.56606185260554,50.28879321651682
-36.58373063897655,51.09414926213306
-38.32848184142089,54.01715179655844
-36.40965310943121,50.954471622254204
-36.44477024223233,50.501835185778305
-36.571855115724084,50.32771885358004
-36.65576121009467,50.12222751813777
-38.349373623564745,54.018410615649906
-36.67485870043844,50.358774426807166
-37.27703986914726,49.189724733399984
-37.98634545117372,48.71896969330787
-38.13043318260803,48.56218989457738
-37.85088474317259,49.37137787125817
-37.92555258720816,48.58214334963909
-37.72389599854357,50.46103966549485
-37.88516938513148,50.348475052843966
-37.8946047065254,49.12308799390256
-39.9126123339846,54.85224219156447
-38.22558357736457,48.40982715208699
-37.84228461432331,49.2789097661386
-39.96950949080666,53.536812930816524
-37.811173494769044,50.55500688608078
-37.978217714734704,48.93272813883164
-38.33505870590547,54.24175073169475
-37.478688835340854,48.96626223366319
-36.954300566290684,49.5796579443337
-36.945228384215234,50.336756027349914
-37.07414161934763,49.48470465417397
-38.440223903558234,54.981885239963276
-38.81737265197311,53.10146507580049
-38.24998761105379,53.21389681483508
-38.2802644179818,54.69145587160598
-38.36266479397479,54.460351561620584
-38.32777375713874,54.28711127798611
-38.35093946495089,54.20009246334166
-38.40542991244135,53.98015895850863
-36.92671951627274,49.65794862625869
-36.60895628692338,50.11096984459713
-39.97386315593312,54.82181102009893
-40.2088635029268,53.02157972928733
-37.8086686956151,49.63277376420913
-39.98864337227362,54.61721162650812
-40.06468999045604,53.051883241030225
-39.92462123375337,54.75866986422752
-40.1921182753779,52.90788235737965
-40.173037200410285,52.873057098374204
-40.167788184739024,52.695339996988416
-39.13755555397465,52.72196657010538
-39.15160764198109,54.71271666130122
-38.8558115692668,53.38593223270331
-38.67818916184129,48.011878508570966
-39.14809784127239,55.04888376651445
-38.5358668612837,48.0900057068818
-38.68008478860871,48.013950675257995
-38.73623792603731,47.841003404548786
-38.6063096236204,48.05286307386194
-38.7304432106801,47.87729686206072
-38.66848956736334,47.989600996550166
-38.7349161250956,47.83733034069087
-39.170349928053525,53.12586051225611
-38.776521104211355,47.70333660376776
-40.65294093232263,52.76605451016962
-40.47336068591987,54.38607010070709
-38.692029587331945,47.83802977243085
-38.75594851976176,47.78731042676587
-38.75829254676196,47.72668261396273
-40.59378601050647,51.98441970697971
-38.78213334622293,47.71655314002482
-40.574228890063395,53.982941216312604
-40.4611724113952,54.22117397333343
-38.80244576689262,47.59584323701405
-38.61755937927931,48.10322593319546
-38.66928371715656,47.96746745319061
-39.00570783755661,52.74480130128368
-39.154258185362465,52.361559526217626
-38.43833936881591,54.19082958404862
-38.433127919541576,54.26820062287497
-38.461010579824304,54.809113523537675
-38.47246180637488,54.67804161731864
-38.38648015508175,54.804237632074674
-38.4984854390272,53.76321861273247
-39.173042881638644,48.84369184884296
-39.16072517198971,52.35046664925113
-38.105281471851676,48.33255182300863
-38.81141284326002,52.89256139262005
-38.40235409073521,54.26316923582021
-39.07115801213137,52.42409726948485
-38.47595090344157,54.2448928834558
-38.69516618315236,53.19804823898602
-39.30038899694947,48.818932011004236
-38.51349604263887,54.400594122069336
-39.22309470755075,52.08436275147508
-38.629438957470484,47.99089401345038
-40.518699887310795,51.556480967976974
-40.515796526483456,52.925663580962336
-40.55034079633798,52.26177866078672
-40.56519280811342,53.38031337615054
-40.44566123920564,53.9300241707988
-40.48731690843244,53.559995931566576
-40.51906283320129,52.19452482566313
-40.102024546857656,54.75811944496038
-40.57967670767689,52.32884401881224
-38.69127609094156,48.05921629706938
-38.13852638028762,49.08085940841496
-40.62935786008102,53.38741622097594
-40.45943965537534,53.239250892492095
-40.67304174185321,53.05026318024675
-40.517787894623744,52.30052673957852
-40.55101004679275,53.705748537808574
-40.15901964156357,54.5531328938546
-40.591786169733545,52.68858108143831
-40.44715425311799,52.638463126083956
-40.54634054340307,52.646861751662804
-40.49625114665511,51.734111864255524
-40.3671497973656,-40.494568591914295
-40.380223231485076,-40.496636597334195
-40.535255650540016,-40.426665968433824
-39.737639405058566,-40.32506441585628
-39.737531600745484,-40.319414163095985
-62.077748469111825,17.283279328385227
-62.08222025836387,17.302126320140385
-61.9446144736361,17.24272980326411
-61.93523690399607,17.251378981400638
-61.987982418421616,17.197226021661876
-61.961937741828635,17.265148557841908
-39.72019860282095,-40.14905062381641
-1.2067494216660688,-61.702444515924746
-1.1824516114079664,-61.738383551228154
-1.1758637848560065,-61.73850123179242
-0.3351683519185355,-61.984548718181124
-0.34463754205308855,-61.983502350770685
-0.3493653930682337,-62.04513626723703
-0.3465544365712231,-61.99794309357911
-0.3636300923798043,-62.02459828528461
-0.3460069393334019,-62.03882407769113
-73.70797435317004,8.594787448717817
-20.29889628885169,-32.379209432619234
-20.30415369455364,-32.30890639297011
-20.277684670288146,-32.377496286952514
-20.30443029648469,-32.33040490238713
-19.75847266236465,-33.05953720575087
-19.767167501715207,-33.04209241060703
-19.808281921151355,-32.98271107832166
-19.73148247504626,-33.09494330068312
-19.76530047981853,-33.04346829524702
-19.817532029472105,-32.98135240650426
-20.265544968922494,-32.4060525091577
-20.309598620831515,-32.34866248306084
-2.915026765748556,-8.714510485566612
11.487739473162566,24.732940612946024
11.507504995966045,24.73733102800922
10.903939421229651,24.815634513790723
-2.8978414445509824,-8.722422438179965
-2.907357107826895,-8.730272275859825
23.091361032924013,-25.030872637566493
23.894457682146825,-25.298082655689115
22.467615789923638,-24.52535194141121
22.77065927216129,-24.811044621341843
24.01828044542209,-25.3574170084032
22.542186529179805,-24.609111855535073
19.46408047014042,-20.507524760953963
24.64867260477504,-25.524309607087396
18.719026961118185,-21.30249580711085
28.001851834539146,5.278411425939643
24.76937020315381,-25.47085278083099
18.727047625070245,-21.37620680928952
19.40702433283183,-20.37252593805263
24.626803668778788,-25.54905196616062
18.704220088560973,-21.30860542478688
27.991846974967192,5.290157522409155
24.726562122663648,-25.442185067567642
18.73661497445228,-21.384408013905976
-0.5828231105614216,25.596835066182226
-0.5825573681913959,25.593077100425965
3.7687393413719725,-8.230284504667521
3.765798035806902,-8.249371125073965
2.3149914071751616,33.1888708065652
-0.5835417241491504,25.60656318659459
-0.5831874431447345,25.620297882509963
3.775609458545723,-8.221538079586573
3.774183886081953,-8.2924927640288
2.3262875336062634,33.17734519851392
-0.6121362593282628,25.56310377989305
-0.6121010647203641,25.538655641173857
3.7998938669946214,-8.220556044052223
3.8029561245086976,-8.298903577499226
2.3091202002066895,33.19818958390896
0.5313851581530613,-52.6030530408571
-6.065461572548374,-52.91178816110551
-19.083169974390138,-33.505509999412475
-19.37098632577843,-33.43309394341665
-18.69178394191901,-33.59731465810832
-19.32032394371842,-33.438227910224505
-17.705666864176276,-33.79530938628202
-19.270151988186385,-33.47042103362428
-19.340527326630102,-33.4349916777924
-19.291961524039678,-33.44804677191338
-17.67937861834983,-33.80754263031125
-17.66937074023717,-33.80923401248925
-17.6937237608551,-33.797061092961926
-14.739235270059446,-40.06343290412875
-14.845801072727419,-40.29728511077154
-14.561743578221979,-39.7758852842648
-14.89759625239429,-40.34842091090654
45.94690342353385,25.495981473170932
46.06698669025246,25.56940185243965
45.98862899484628,25.53532018000939
46.640032152575465,26.603924001840937
46.67124390729149,26.657392714023615
46.65353783267085,26.535139074411546
46.63045207097656,26.565923138648913
46.66725579218736,26.513714443047782
46.654028626467834,26.523005153077516
46.63403441615982,26.551895114332527
21.928012673344615,13.308980855610791
21.94178944592234,13.381297680745083
21.948211511123677,13.383593591893598
21.9507252366487,13.385013038001171
21.947746939539325,11.539097418213093
21.949651292838027,11.538053046396518
21.93246390978395,11.521134099491743
21.907076231008837,11.505047357466333
21.913140978728542,11.505130727616894
21.929968260732938,11.509560809503437
21.16263153279502,10.910492603601895
21.166472413410602,10.867780409386906
21.155905488831493,10.830880293506471
21.158245018644504,10.878074702039443
21.145006211449594,10.860843264174502
21.925132070920842,13.404069072776164
21.924761848400486,13.374462326216166
21.925779970782013,13.40679871185149
21.940870284713622,13.38629988820989
21.941974717203536,13.387010512169228
21.94139562902119,13.395109692489948
-21.922835660589897,-28.408987211933166
-21.92758359519508,-28.39741968761366
-21.9257515608964,-28.39945734840725
-5.60095055443746,14.981162798337508
-5.645608027958018,14.941309578064178
6.036713842695422,-15.189161140515777
52.753614623889305,21.205547536953706
52.74560114522533,21.202023858803223
52.748887885225436,21.197432665980145
53.08871199676997,18.99764101436039
53.08340016897265,18.998954563853967
53.08901249293201,18.996122680809922
51.52664394212627,22.1872437156661
51.526233121134766,22.186466114043633
51.525656024240284,22.186526808332307
14.751992241666606,62.32704416208437
14.549572973442567,62.34222423968951
14.425912175361791,62.45412097169744
14.748404887083773,62.377817882387866
14.579939113092646,62.300439482163775
14.517692537292248,62.34419986245973
33.71815604232632,-50.797631470587305
53.39617385041388,21.907574486535225
53.419851023391296,21.871986020396214
53.4022323075931,21.87919921154318
16.756668666833082,81.49843169165871
33.71857735153882,-50.801605758757816
14.693761301819832,62.25609786198984
14.522300638313538,62.39532170260024
14.516869461702498,62.47178726265056
53.12401308350995,21.67653724776547
53.12498410250362,21.671337311546182
53.12485582874936,21.670340940049307
53.74523799976233,24.22149937628281
53.74330479878272,24.22527337885289
53.743057423578485,24.222610628232353
54.01678498471336,21.868088098562474
54.02919827259143,21.860260378010388
54.031309767333276,21.862642932893326
54.41087257776111,21.680567577227993
54.43472782876572,21.666743261430653
54.43869239941089,21.664382840230353
53.884992415222804,24.30630553116451
53.876250496603774,24.304232716984387
53.87574155836465,24.30216728564767
33.46176465922187,-49.77577239411033
33.46260298707704,-49.775562600924175
33.46271909001859,-49.7751836323505
33.525777745333535,-49.79027988967481
33.52795586183459,-49.788854626291716
33.52766112178714,-49.78799037215967
33.210887064710654,-49.89337035382387
33.21187038500427,-49.89338357674438
33.214603035154205,-49.89269041330627
-41.052406394120204,-26.036824917790625
-40.83269023551917,-26.01437764776386
-40.73857141761603,-26.081816708440623
-40.501600663477696,-33.41916135338747
-40.67442251722748,-33.32747805917735
-40.24029458253845,-33.609955234500994
-40.07484362787082,-33.67580218524847
-40.47765017238895,-33.53474988497086
-40.786317474215465,-33.205544168303845
-41.3076871049703,-27.2232003971418
-41.13856407154008,-27.287282733563448
-41.33825533967423,-27.270818233900837
-42.650260880808254,-26.880208872226603
-42.30532032031745,-26.85972161809996
-42.278673833684564,-26.87918333244984
-42.42031955661901,-26.86536754932954
-42.45073040399208,-26.85297689291384
-42.185868766472346,-27.529972613487857
-41.79409996180525,-27.705475614631876
-42.33713761870812,-27.480380595608136
-42.418543473081336,-27.453953814686766
-41.99671500870267,-27.61595291527159
-41.3245372802445,-28.623593448707865
-41.18751333056305,-28.615876516637183
-41.21203747140682,-28.69629080967792
-43.743244284837786,-27.34898560415558
-43.76973066721462,-27.33865207771795
-43.837783275640035,-27.31893865668697
-43.73825058180923,-27.3510779388611
-43.70123759824336,-27.35037213860676
-43.72648555989129,-27.362913447668724
-39.68059027641211,-34.189819297850555
-41.92990063602882,-26.807336849566017
-41.78195214924415,-26.889649523087364
-43.20818302783738,-27.781199479834772
-42.87761167448837,-28.013911335527975
-43.08261028714108,-27.8908014031005
-39.66218411235712,-33.75577746288079
-42.841726304636886,-28.067370554958025
-42.91024523140501,-27.056517330063414
-42.88004750009553,-27.114119817353203
-42.95640031661932,-27.083339586590636
9.708751166339392,2.770903019838423
9.691762191797132,2.731075662448606
9.57730982941054,2.6373480827505773
9.592450539943556,2.6278105137423426
9.650031447081087,2.7031763634520103
9.706403545577231,2.699430679840768
9.540930621621765,2.6111448542422004
9.563547614986897,2.6066675912851545
9.598762111788002,2.62798822049723
9.58572327452611,2.618824333388314
9.547122259192825,2.6571533036404915
9.598534929754477,2.6372718622157993
-27.439386096326498,5.560859625499711
-27.449900799527473,5.578062179268627
-16.94767647240301,30.610507341090887
-16.955931428431654,30.61286234825986
-27.40449826338159,5.524439165917453
-27.15114639813982,5.037470000759366
-27.224961238908527,5.209234326321495
-27.311033375383285,5.370091133642062
-27.139352169926166,5.009862520335064
-27.297635602924586,5.3446091468750785
-27.299669825689026,5.348000393650066
-27.147688883001873,5.0342794749428466
69.4657226937929,5.2825717355868695
71.00241154695628,5.143393811106709
71.22268395675329,5.20629133556366
71.09593667412175,5.1340975906048625
71.49909838616612,5.05888546546466
71.83978694852061,4.696987430653263
71.79216445280503,4.78412023319938
71.71738950185542,4.807073535522425
69.86186958631664,5.259253950870495
69.94080172791728,5.434291656059867
69.90948077354115,5.127512335739294
69.39071452928069,5.303341179428409
69.88022684125856,4.515183261610624
70.02869395137044,4.624164307253612
70.41469523840931,5.726828446554797
69.64486027189075,5.1014542348005545
69.53382887595032,5.329340379017646
70.12468507121777,5.281328939685965
70.31132634262524,5.517276712349033
70.27971000882809,5.2925816284711535
70.22583016646227,4.8641244148292975
70.78610144009028,4.091181025098438
69.58547508855385,5.162336163032413
70.8528518309762,4.2227736424173425
70.6510273440211,4.929191567634048
70.6637954246545,5.091271936688238
69.64694386628571,5.0792341161923265
69.60988099215464,4.843370695302999
69.62309468872188,5.23245662981791
69.72210248836602,4.934257624825321
69.61916720933644,4.805135079098874
69.57950906898732,4.846086847942072
69.69791494488547,4.243219597913781
69.58855529544181,4.839039021261051
69.43246750357284,5.161351494876352
71.08944442254503,5.247562591248078
70.5199945871691,4.093193360866783
70.89683456296837,5.059113847473047
70.78357216135278,4.6734247955961035
70.8085942034867,3.8614983495824666
71.78564782385877,4.663259935586649
70.59899450846693,4.930040798270363
70.95406129978518,4.843762216610061
69.72151586903041,4.47078335178759
69.60929767638339,4.894292404170451
69.49861122424525,5.04767234822096
69.64757656401166,4.667501694784547
70.52507177981958,4.842868622131536
-23.733764263888926,-72.53957035789715
-20.03989449479913,-73.54875213302297
-23.72729498739025,-72.53326106075654
10.656605361260455,-5.140101014657374
32.95726393886397,12.687927138920246
10.422868456021488,-4.95206412728063
-23.735107095066578,-72.5458792084108
-20.05540270817371,-73.55603424095834
-23.731555429194522,-72.53540713927299
10.120272293972077,-5.202148016509933
32.55040052264246,12.863467227922959
10.053148256547836,-5.104503539475036
-23.70144762730901,-72.13326630678552
-19.822523157221912,-73.43782868362568
-23.718562192664088,-72.1581740985568
10.714245610941987,-5.083324798081251
32.506628465685495,12.819971812777055
10.491826573733558,-4.688537492167621
-23.71624913915828,-72.79899868227461
-20.077788521979944,-73.58118897213376
-23.733290748829894,-72.76771882599253
10.555449769426913,-5.1479508636379405
33.15357951238715,12.71024975252077
10.43396560686559,-5.039338499137114
-20.059869759043057,-73.55736067724439
-23.593720192684877,-72.66028184318097
-23.644987483787734,-72.61347146814784
10.761807856695606,-5.198673772527643
33.20503919961618,12.596984517049048
10.448349643937531,-4.9996199579625715
-23.76357789178381,-72.32613409544689
-20.097158616632914,-73.57411655048892
-23.76848067464769,-72.34005226923442
9.914745209226615,-5.190170964764826
32.555468881332146,12.815517555133075
9.917465813320662,-5.1082464180500295
-23.720747060760054,-72.526058887458
-20.02773252025119,-73.54167105195958
-23.713620063231044,-72.52984943918132
10.691894400819875,-5.182267143516355
33.053110770585675,12.645903341240322
10.360875940640582,-5.007723088902049
-23.71889651964445,-72.47852876321167
-20.034240725189083,-73.54343958447807
-23.706754287503152,-72.4938419789501
10.684847337339724,-5.1338396155750825
33.00083195138419,12.660778779889368
10.486929140733537,-4.969270996867928
20.036227201101926,13.81612532432428
45.4904979120863,-53.64660262174281
20.040812495505477,13.836676328194665
46.18128881185216,-30.521623967687276
-62.50018770075922,-16.72216642581577
-62.640237039795295,-16.674325639227533
-62.70861230543741,-16.687051673374093
-62.806011960024165,-16.829005880266934
-62.80563587571407,-16.81934350012694
-58.66937679632254,-15.653085198032574
-58.62166933761621,-15.65609594138852
-62.428254286525586,-16.356984669618786
-62.41119416318269,-16.368596560407152
-58.60993469570943,-15.62524488804302
-58.60334664723995,-15.618554418316709
-62.4168730023766,-16.531595303008817
-62.374066203140465,-16.49464679245168
-58.120960501547906,-16.004515129003195
-58.1265032898599,-16.003589851631407
-62.627214285016336,-15.911597338697954
-62.655452987104674,-15.868499276567087
-62.464201944791405,-16.428949612824212
-62.444415536843664,-16.400285924226083
-62.44098799238236,-16.39391009741553
-62.44326972862467,-16.403399542214395
-55.010884019935226,25.624579598346916
-54.999275077706024,25.593546127538474
-54.971172493739324,25.5376663536361
-55.09003440627077,25.800743657276495
-54.92920150605263,25.419016663873602
-54.96351742162434,25.66768055889581
-55.01042020876824,25.66380566634259
-54.763882538325504,25.255058507680058
-55.00422034747398,25.687398464396395
-54.94519368848001,25.483787642247048
-54.945701772239566,25.577616015296407
-54.79492159466412,25.353685431332615
1.5331492925520587,38.97108130925222
-28.547084659507966,0.9261828317366351
-28.558923064517785,0.916571536792036
1.50281658036207,39.00363932221735
1.5198205957368347,38.95257240091574
-28.547843717301305,0.9202689274267509
-62.75951767455394,-16.841251853959772
-39.47313198437129,-47.64208852650623
-39.538734955301855,-47.66923236851777
-39.493605918798394,-47.648325189786085
-39.59031648389569,-47.48367277593285
-5.6032606592097585,14.9988576472464
-0.23541025185969214,22.532837209121766
-5.545242277345075,15.102060615206334
-39.762493705897974,-31.142000420060015
-35.118212387607535,-34.669258143281894
-41.74824318499948,-29.562058610360864
-42.1420889268818,-29.211489600998007
-35.62069717930336,-32.783780086494716
-34.97433569970183,-34.69582250252601
-36.898204922565164,-31.51658118287708
-39.81036401763953,-26.515182555046003
-39.072569816173896,-32.939795787161025
-37.814669290024874,-31.686875170888623
-39.47582865452735,-32.9043624754647
-39.52260842165173,-32.846070678751666
-39.29796413962673,-31.614741653761666
-35.962668750511654,-33.95655457344682
-35.86957218393194,-34.044481733343616
-37.21295244236334,-33.20851167202976
-49.91260056994093,-23.186768780295697
-49.87549956733785,-23.221678229586125
-40.867804731384666,-30.242414178551194
-36.394210313696,-31.95646910955495
-36.75850923384395,-31.754015018127628
-37.878380131045766,-30.387129676293245
-41.90861322791931,-29.231138974829555
-40.914049615299476,-29.389770191735614
-39.14077758447801,-33.520099157944394
-39.0014366089262,-33.51736562806581
-38.38059668044849,-33.595133504930885
-36.58018616835468,-34.06524126272628
-42.23814901869152,-29.76344340807413
-42.26776090555639,-29.811330626636952
-39.902166228804276,-30.90210079806969
-37.046309672887155,-33.90484603755822
-39.47764621476097,-29.800911662925213
-38.34683124857738,-30.613326752266023
-37.2388920747107,-32.13785564000477
-37.02415937410766,-32.208344297924846
-37.18490913846497,-33.4010140292896
-37.19864568665491,-33.50005526742127
-41.113866692741276,-27.68974478877714
-41.17118759943413,-27.621322582675916
-37.16009404568201,-31.95556014268516
-36.968737543886256,-32.00602099488912
-41.179121336848375,-29.876741094858378
-39.882045436641114,-31.605126648609595
-38.59437283785762,-33.75425425095083
-37.89878613810692,-34.433880701467956
-41.267240822462924,-28.81148903029506
-41.53767465131434,-28.831413908399146
-42.21434133573396,-29.04832328085591
-40.15872275911908,-29.237681981599497
-39.95873563123014,-30.79707596483558
-38.68410484227156,-29.698328955001656
-35.61398140493282,-32.70486212046905
-41.3788750680773,-30.321090244805696
-41.48132350655437,-30.120625811849862
-37.366785573054344,-31.56295101209423
-36.36091908436116,-31.152612697291506
-36.23374223242197,-31.08496705569509
-36.07910073221618,-31.936661735890677
-36.0295048741007,-31.950036923496413
-39.003161509724556,-32.11890292576163
-37.15011119278,-34.5645282763208
-37.26842091186912,-34.62292389308066
-38.515500762130216,-29.6873913951006
-37.915953790253226,-33.32038749318265
-37.893139758494605,-32.093225158388684
-41.20956712202743,-32.154856479800166
-41.127072138857855,-32.28198212853454
-39.67429371399222,-29.912595813350272
-39.53590696756837,-29.943287872528963
-37.753830487221684,-34.93066569103293
